id_kursus,judul,link,penyelenggara,kategori,instruktor,level,rating,biaya,deskripsi
166,Interactive Computer Graphics,https://www.coursera.org/learn/interactive-computer-graphics,Coursera,Graphic Design,Takeo Igarashi,,4.1,Gratis,"Grafis komputer dapat menjadi alat yang ampuh untuk mendukung pemecahan masalah visual, dan interaktivitas memainkan peran sentral dalam memanfaatkan kreativitas pengguna. Mata kuliah ini akan memperkenalkan berbagai alat interaktif yang dikembangkan dalam bidang penelitian grafis komputer dengan alasan desain dan algoritmanya. Contohnya termasuk peningkatan pada antarmuka pengguna grafis, alat bantu penulisan untuk gambar 2D dan animasi 3D, dan sistem desain berbantuan komputer interaktif. Demonstrasi langsung yang kaya dan tugas-tugas kursus akan memberi Anda wawasan dan keterampilan untuk merancang dan mengimplementasikan alat-alat tersebut untuk masalah Anda sendiri."
167,"Innovation Through Design: Think, Make, Break, Repeat",https://www.coursera.org/learn/innovation-through-design,Coursera,Graphic Design,Martin Tomitsch,,4.7,Gratis,"Evolusi desain telah membuatnya menjadi sebuah disiplin ilmu yang tidak lagi terbatas pada perhatian pada satu domain tertentu dan berkembang menjadi sebuah jalur untuk memecahkan masalah yang kompleks dan nonlinier. Desain menjadi keterampilan yang meningkatkan kemampuan, membekali orang dengan kemampuan untuk menghadapi ketidakpastian, kompleksitas, dan kegagalan."
168,Ideas from the History of Graphic Design,https://www.coursera.org/learn/graphic-design-history,Coursera,Graphic Design,Louise Sandhaus,,4.7,Berbayar,"Kursus survei ringkas ini berfokus pada empat periode atau tema utama dari sejarah desain di Barat. Bersama-sama kita akan menelusuri kemunculan desain sebagai praktik yang diakui, mengapa segala sesuatunya terlihat seperti itu, dan bagaimana para desainer mendekati masalah desain tertentu dalam pekerjaan mereka."
169,Launch Your Online Business,https://www.coursera.org/learn/launch-online-business,Coursera,Graphic Design,Joan Decollibus,,4.8,Gratis,"Peserta yang menyelesaikan kursus ini akan: - mendapatkan pemahaman tentang model bisnis yang berbeda - mempelajari strategi untuk menamai bisnis mereka - membuat persona pelanggan - membuat identitas merek mereka - membuat Proposisi Nilai Unik mereka dan belajar bagaimana membuat bisnis mereka menonjol dari pesaing mereka - mengetahui setiap langkah yang diperlukan untuk membangun situs web mereka termasuk praktik terbaik - produksi yang boleh dan tidak boleh dilakukan untuk penulisan naskah, fotografi, dan video - memiliki daftar periksa pra-peluncuran dan pemeliharaan situs web - mendapatkan pengetahuan dasar tentang pemasaran dan pr - membuat Pitch Deck tentang bisnis mereka yang dapat mereka sampaikan kepada calon mitra dan investor"
170,Introduction to Typography,https://www.coursera.org/learn/typography,Coursera,Graphic Design,Anther Kiley,,4.8,Berbayar,"Tipografi adalah seni memanipulasi bentuk visual bahasa untuk memperkaya dan mengendalikan maknanya. Ini adalah bidang keterampilan dan pengetahuan yang penting bagi para desainer grafis. Tipografi mendahului desain grafis modern sekitar 500 tahun; kaya akan aturan, konvensi, dan terminologi esoterik-tetapi tetap menjadi ruang yang menarik untuk penemuan dan ekspresi. Dalam kursus pengantar yang ketat ini, kita akan mempelajari, menamai, dan mengukur karakteristik bentuk huruf. Kami akan mempertimbangkan masalah pragmatis yang terlibat dalam memilih dan menggabungkan jenis huruf. Kita akan mengintip sejarah sejarah, budaya, dan estetika yang kaya dari jenis huruf yang sudah dikenal. Kami akan membahas konvensi yang telah teruji dan praktik terbaik dalam mengatur jenis huruf, sebagaimana diatur oleh prinsip-prinsip hirarki dan organisasi spasial. Dan kita akan mengeksplorasi potensi huruf yang ekspresif dan bermakna."
171,Graphic Elements of Design: Color Theory and Image Formats,https://www.coursera.org/learn/graphic-elements-design,Coursera,Graphic Design,Lori Poole,,4.7,Berbayar,"Memeriksa dan mengeksplorasi berbagai jenis gambar dan elemen grafis akan menjadi fokus kursus ini. Kita akan mulai dengan teori warna untuk membedakan antara pilihan warna CMYK, Pantone, dan RGB dan penggunaannya. Kemudian kita akan meninjau berbagai jenis gambar yang digunakan dalam proyek desain cetak dan digital. Terakhir, kita akan melihat desain logo untuk menentukan gambar dan elemen grafis apa yang paling cocok untuk branding dan pencitraan perusahaan."
172,3D CAD Fundamental,https://www.coursera.org/learn/3d-cad-fundamental,Coursera,Graphic Design,康仕仲,,4.7,Gratis,"There have many three-dimensional shape of the object in your brain that are wanted to share, but do not know how to express? How to ""sketch"" the three-dimensional image in your mind? 3D modeling technology can help us construct the most intuitive and understandable three-dimensional model. The use of floor plan interpret the three-dimensional object process－the most direct and effective expression of our ideas. We have designed many paradigms so that people can quickly understand the logic of using 3D CAD software Sketchup and drawing skills, from introduction to advanced, and introduce SketchUp 3D modeling technologies. After completing ""3D CAD Fundamental"", it is no longer difficult to draw ideas that are beyond imagination with 3D modeling technology! The goal of this course is to construct a three-dimensional model, with the computer as the main teaching material, to enrich the fun paradigm and the complete drawing process. Step-by-step teach you how to use Sketchup's 3D modeling software technology. With the completion of ""3D CAD Fundamental"", you will be able to realize the 3D objects that exist in the imagination through 3D modeling!"
173,Fundamentals of Color and Appearance,https://www.coursera.org/learn/fundamentals-of-color-and-appearance,Coursera,Graphic Design,Tim Mouw,,4.5,Berbayar,"Dasar-dasar Warna dan Penampilan adalah kursus online interaktif, di mana Anda akan mendapatkan dasar yang kuat dalam ilmu warna dan penampilan. Dari fisika warna hingga pencahayaan, spektrofotometer, dan data warna, Anda akan belajar cara mengukur, melihat, dan mengkomunikasikan warna. Kelas ini dirancang untuk semua industri dan individu yang merupakan profesional kontrol dan jaminan kualitas, teknisi laboratorium, pemasok suku cadang, penentu produksi, desainer, dan siapa pun yang mengevaluasi atau menyetujui warna."
174,Introduction to User Experience Design,https://www.coursera.org/learn/user-experience-design,Coursera,Graphic Design,Dr. Rosa I. Arriaga,,4.5,Berbayar,"Fokus dari kursus ini adalah untuk memperkenalkan peserta didik pada Desain Pengalaman Pengguna (UX) Desain Pengalaman Pengguna adalah desain yang berpusat pada pengguna. Tujuannya adalah untuk mendesain artefak yang memungkinkan pengguna memenuhi kebutuhan mereka dengan cara yang paling efektif, efisien, dan memuaskan. Kursus ini memperkenalkan pemula pada siklus penemuan dan evaluasi serta serangkaian teknik yang memenuhi kebutuhan pengguna. Kursus ini ditujukan untuk pemula. Kursus ini diperuntukkan bagi para pelajar yang pernah mendengar tentang desain ""pengalaman pengguna"" atau ""antarmuka pengguna"" tetapi tidak tahu banyak tentang disiplin ilmu ini. Mantra kursus ini adalah ""Desain adalah proses yang sistematis dan digerakkan oleh data."" Desain bersifat sistematis karena didasarkan pada serangkaian teknik dan juga pada siklus penemuan. Dalam kursus ini, pelajar akan diperkenalkan dengan siklus desain antarmuka pengguna empat langkah. Sepanjang jalan, pelajar dihadapkan pada serangkaian teknik untuk mengumpulkan informasi tentang a) apa yang dibutuhkan pengguna b) bagaimana merancang dan memodelkan antarmuka berdasarkan hal tersebut dan kemudian bagaimana mengevaluasi desain untuk memastikan bahwa tujuan pengguna terpenuhi. Teknik-teknik ini adalah alat yang digunakan dengan cara yang terstandarisasi dan memberi kita data yang kita gunakan dalam desain kita. Ini berarti bahwa siapa pun (terlepas dari pelatihan mereka saat ini) yang bersedia mempelajari teknik-teknik ini dan mengikuti siklus yang diusulkan dapat menjadi desainer UX!"
175,Design Principles,https://myskill.id/course/design-principles,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.72,Berbayar,"Materi ini berisi pengenalan mengenai dasar-dasar desain grafis. Nantinya, kita akan memahami elemen-elemen desain dan prinsip-prinsip dasar desain. Di akhir materi, kita akan belajar menerapkan materi secara nyata melalui studi kasus yang telah disediakan."
176,Design Element,https://myskill.id/course/design-element,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.69,Berbayar,"Di materi ini, kita akan mempelajari elemen-elemen desain lebih lanjut. Materi akan membantu kita memahami pentingnya elemen desain dan komponen-komponen dalam elemen desain, mulai dari dot & line, tekstur, alignment, dan lain sebagainya."
177,Design Terminology,https://myskill.id/course/design-terminology,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.67,Berbayar,"Setelah menyelesaikan materi ini, kita akan menguasai berbagai term yang berkaitan dengan desain grafis. Kita akan memahami istilah-istilah yang digunakan dalam aspek warna, teknis desain, typography, dan desain logo. Selain itu, kita juga akan belajar mengenai format-format foto yang sering digunakan dalam desain grafis."
178,"Line, Shape, and Form",https://myskill.id/course/line-shape-and-form,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.66,Berbayar,"Pada materi ini, kita akan mempelajari tiga elemen seni, yaitu garis, bentuk, dan wujud. Akan terdapat masing-masing penjelasan hingga contoh penggunaan dari ketiga elemen tersebut."
179,Colours,https://myskill.id/course/colours,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.64,Berbayar,"Materi ini berfokus mengenai warna, mulai dari perkenalan warna, jenis kombinasi warna, pengaruh pemilihan warna dari sisi psikologis, hingga langkah-langkah untuk menentukan warna yang tepat dalam mendesain."
180,Typography,https://myskill.id/course/typography,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.7,Berbayar,"Seperti yang sudah kita pahami di materi sebelumnya, typography adalah tata huruf yang dapat memengaruhi persepsi pembaca. Di materi ini, kita akan kembali belajar mengenai dasar-dasar typography serta istilah-istilah yang lebih kompleks dan komprehensif. Setelah menyelesaikan materi ini, kita juga akan mendapatkan tips untuk menerapkan typography yang efektif dan efisien."
181,Hierarchy and Composition,https://myskill.id/course/hierarchy-and-composition,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.65,Berbayar,"Dalam membuat desain, terdapat prinsip tata letak yang bertujuan untuk menampilkan hal yang lebih penting untuk menarik perhatian audiens. Pada materi ini, akan terdapat penjelasan mengenai prinsip-prinsip dalam menyusun hierarki dan komposisi visual."
182,Logo Design,https://myskill.id/course/logo-design,Myskill,Graphic Design,Nanda Bachrus Soleh,,4.68,Berbayar,"Materi ini akan berfokus pada pengenalan, penjelasan manfaat, prinsip, hingga elemen logo bagi suatu brand. Selain itu, kita juga akan mempelajari mengenai proses pembuatan desain logo."
183,Brand Identity Design,https://myskill.id/course/brand-identity-design,Myskill,Graphic Design,Pramono Hadi Sigit,,4.71,Berbayar,"Materi ini akan memberikan pengertian dasar mengenai brand identity, manfaat dari brand identity, hingga komponen-komponen yang terdapat di dalamnya."
184,Designing Brand Identity,https://myskill.id/course/designing-brand-identity,Myskill,Graphic Design,Pramono Hadi Sigit,,4.73,Berbayar,"Pada materi kali ini, Anda akan belajar cara mendesain identitas sebuah brand yang akan menjadi ciri khas dari brand tersebut. Anda akan mempelajari komponen pembangunan identitas brand mulai dari membuat logo, moodboard, memilih palet warna, mengenali jenis-jenis font, hingga supergraphics."
185,Brand Guideline Design,https://myskill.id/course/brand-guideline-design,Myskill,Graphic Design,Pramono Hadi Sigit,,4.62,Berbayar,"Materi ini akan mengajak Anda belajar mengenain komponen dalam Brand Guideline. Di awal materi, tentunya Anda akan belajar mengenai definisi Brand Guideline, dilanjut dengan komponen beserta contoh-contoh Brand Guideline."
186,Design Styles,https://myskill.id/course/design-styles,Myskill,Graphic Design,Pramono Hadi Sigit,,4.65,Berbayar,"Pada materi ini, Anda akan belajar mengenai design style, macam-macam design style, hingga langkah-langkah yang dapat dilakukan untuk menentukan design style yang akan digunakan."
187,Creative Brief,https://myskill.id/course/creative-brief,Myskill,Graphic Design,Pramono Hadi Sigit,,4.66,Berbayar,"Materi ini akan membahas mengenai creative brief seperti pentingnya creative brief, bagaimana membuat creative brief, serta membaca creative brief."
188,Graphic Design Resources,https://myskill.id/course/graphic-design-resources,Myskill,Graphic Design,Pramono Hadi Sigit,,4.63,Berbayar,"Pada materi Graphic Designer Resources kita akan mempelajari Stock Images,Fonts,Design Assets dan References. Dengan mempelajari materi ini di harapkan para peserta mengetahui situs apa saja yang bisa di jadikan referensi mengenai berbagai gambar, tulisan bahkan desain itu sendiri."
189,"Intellectual Property, Copyright, License",https://myskill.id/course/design-intellectual-property-rights,Myskill,Graphic Design,Pramono Hadi Sigit,,4.65,Berbayar,Pada materi Kekayaan Intelektual kita akan mempelajari mengenai Derivative Works dan Creative Common Licensi. Dengan mempelajari materi ini di harapkan para peserta mengetahui pentingnya memiliki kekayaan intelektual agar karya yang sudah kita buat tidak sembarangan di akui oleh orang lain atau di gunakan orang lain untuk kepentingan pribadi.
190,Creativity and Creative Block,https://myskill.id/course/creativity-creative-block,Myskill,Graphic Design,Pramono Hadi Sigit,,4.64,Berbayar,Pada materi Mengasah Kreativitas kita akan mempelajari mengenai bagaimana melatih diri untuk terus berfikir kreativitas. Dengan mempelajari materi ini di harapkan para peserta dapat melatih diri sendiri untuk terus berkreativitas dengan melakukan kebiasaan yang di jelaskan pada materi ini.
191,Graphic Design Career Opportunity,https://myskill.id/course/graphic-design-career-opportunity,Myskill,Graphic Design,Pramono Hadi Sigit,,4.66,Berbayar,"Pada materi ini kita akan mendapat poin belajar mengenai Design Agency,Startup,Inhouse & Freelancer. Dengan mempelajari materi ini peserta diharapkan mengetahui peluang karir desain grafis."
192,Adobe Photoshop Introduction,https://myskill.id/course/adobe-photoshop-introduction,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.49,Berbayar,"Pada materi ini kita akan Mengenal Adobe Photoshop yang membahas mengenai Photoshop Setup, Bagaimana membuat dokumen baru,Workspace dan juga Navigasi. Dengan mempelajari materi ini di harapkan bara peserta mengetahui bagaimana cara atau tools apa saja yang di gunakan untuk Adobe Photoshop"
193,Adobe Photoshop: Color Gradient,https://myskill.id/course/color-gradient,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.54,Berbayar,"Pada materi Color Swatches and Gradient kita akan mempelajari mengenai Basic Color Interface,Color Swatches dan color gardian. Dengan mempelajari materi ini peserta di harapkan dapat mengetahui dan mempraktekan bagaimana untuk mengatur color pada photoshop"
194,Adobe Photoshop: Duotone Effect,https://myskill.id/course/duotone-effect-pothoshop,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.63,Berbayar,"Pada materi ini, kita akan belajar bagaimana cara mengedit foto di dalam adobe photoshop dengan menggunakan efek duotone yang populer digunakan oleh brand-brand terkenal. Dengan belajar pula bagaimana cara memadukan warna, desain yang kita buat akan semakin baik."
195,Adobe Photoshop: Selection,https://myskill.id/course/selection-adobe-photoshop,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.62,Berbayar,"Pada materi Selection kita akan mempelajari Marquee Tool,Lasso Tool,Automatic Selection Tool dan crop tool. Dengan mempelajari materi ini di harapkan para peserta mengetahui dan dapat memperaktekan tool apa saja yang di gunakan untuk Selection pada desain grafis"
196,Adobe Photoshop: Brush Tools,https://myskill.id/course/adobe-photoshop-brush-tools,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.6,Berbayar,Pada materi Brushes and Layers kita akan mempelajari Brush Tool dan juga Layers System. Dengan mempelajari materi ini di harapkan para peserta mengetahui tool yang di gunakan untuk Brush dan Layers dalam photoshop.
197,Adobe Photoshop: Type Tools,https://myskill.id/course/adobe-photoshop-type-tools,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.62,Berbayar,Pada materi Type Tool kita akan mempelajari beberapa type tool yang ada di photoshop. Dengan mempelajari materi ini di harapkan para peserta mengetahui type tool apa saja yang ada di photoshop
198,Adobe Photoshop: Layer System,https://myskill.id/course/layer-system-photoshop,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.65,Berbayar,"Pada materi ini kita akan belajar bagaimana konsep dari layer, layer panel, layer type, dan layer search. Layering ini merupakan salah satu core, atau metode utama dalam menggunakan photoshop. Dengan belajar system layer, kita akan lebih mahir menggunakan feature yang ada di photoshop yang akan membantu kita mendesain jadi lebih mudah dan hasilnya pun maksimal."
199,Adobe Photoshop: Layer Mask & Layer Style,https://myskill.id/course/photoshop-layer-mask-layer-style,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.62,Berbayar,Pada Layer Mask & Layer Style kita akan mempelajari mengenai Layer Mask dan Layer Style. Dengan mempelajari materi ini diharapkan para peserta mengetahui apa itu Layer Mask & Layer Style pada desain grafis
200,Adobe Photoshop: Designing Instastories,https://myskill.id/course/designing-insta-stories,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.64,Berbayar,"Pada materi ini kita akan mempraktekan apa yang sudah kita pelajari pada materi sebelumnya. Dengan mempelajari materi ini di harapkan para peserta mampu mempraktekan dasar dasar yang sudah di pelajari pada pembelajaran sebelumnya, terutama pada materi ini kita akan membuat Desain Instagram Stories."
201,Adobe Photoshop: Digital Imaging Product Showcase,https://myskill.id/course/product-showcase,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.62,Berbayar,"Pada materi Digital Imaging Product Showcase kita akan mempelajari dan memperaktekan bagaimana Seleksi Objek, Efek Cahaya dan Bayangan, Elemen Tambahan dan juga mengenai Koreksi Warna. Dengan mempelajari materi ini di harapkan para peserta mengetahui tools apa saja yang di gunakan dalam membuat suatu Imaging Product Showcase yang menarik."
202,Adobe Photoshop: Digital Imaging Poster Ads,https://myskill.id/course/photoshop-digital-imaging-poster-ads,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.6,Berbayar,"Pada materi ini tidak jauh dari materi sebelimnya yaitu mengenai Seleksi Objek,Komposisi,Image Correction, Efek Cahaya dan Bayangan,Elemen Tambahan,Koreksi Warna. Dengan mempelajari materi ini di harapkan para peserta dapat mengetahui tool yang di gunakan dan juga dapat mempraktekan dari materi yang telah di pelajari sebelumnya."
203,Adobe Photoshop: Digital Imaging Photo Manipulation,https://myskill.id/course/digital-imaging-photo-manipulation,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.6,Berbayar,"Dengan mempelajari materi ini, Anda dapat memahami bagaimana langkah-langkah melakukan manipulasi foto untuk membuat sebuah scene yang surreal atau fantasi. Anda akan mempelajari mulai dari mempersiapkan aset, melakukan koreksi image, hingga menggunakan elemen-elemen tambahan."
204,Adobe Photoshop: Digital Imaging Photo Retouching,https://myskill.id/course/photoshop-digital-imaging-photo-retouching,Myskill,Graphic Design,Pramono Hadi Sigit ,,4.65,Berbayar,"Pada pembelajaran kali ini, teman-teman akan mempelajari cara untuk retouching suatu foto, mulai dari melakukan image correction, skin retouch, hingga shaperning."
205,Adobe Photoshop: Product Photo Retouching,https://myskill.id/course/product-photo-retouching,Myskill,Graphic Design,Enrico Praditya Wacartha,,5,Berbayar,"Dalam rangkaian video ini, kita akan belajar bagaimana melakukan photo editing dan retouching untuk object berupa foto produk. Sehingga, kita bisa belajar untuk membuat foto produk kita lebih professional dan lebih bagus untuk dilihat oleh konsumen."
206,Adobe Photoshop: Coloring,https://myskill.id/course/adobe-photoshop-coloring,Myskill,Graphic Design,Enrico Praditya Wacartha,,4.5,Berbayar,"Dalam rangkaian video ini, kita akan belajar bagaimana cara menggabungkan beberapa materi tentang color untuk diimplementasikan pada gambar yang ada. Setelah menonton video ini, kita akan dapat memberi warna untuk gambar ilustrasi yang kita punya."
207,Introduction To Graphic Design,https://www.udemy.com/course/graphic-design-intro/,Udemy,Graphic Design,Anthony Isaac,,4.4,Gratis,Learn Basic Canva Design SkillsDesign Real World ProjectsThe Three Step Design Process
208,Graphic Design Basics for Educators Using Free Software,https://www.udemy.com/course/graphic-design-basics-for-educators/,Udemy,Graphic Design,Predict Edumedia,,4.5,Gratis,You will discover some of the best sources of inspiration professional designers use for their projects.You will have basic knowledge of graphic design theory that you will be able to recognize and apply.You will learn the fundamentals of Canva and be able to create suitable designs for social media platforms.You will be able to apply an easy-to-follow workflow from creating a moodboard to multiple designsYou will learn the fundamentals of Photopea and get to know some impactful features that will enable you to create great looking artwork.
209,Amazing Graphic Design for Beginners in 3 EASY STEPS,https://www.udemy.com/course/amazing-graphic-design-for-beginners/,Udemy,Graphic Design,CJA Muller,,3.4,Gratis,Create professional looking graphic projects with ease using free softwareEasily find or source free graphics for use in their projectsEasily create transparent graphic backgroundsDownload and use free bonus software and resourcesReceive more free educational products
210,Graphic design: top 6 fundamental rules to master design,https://www.udemy.com/course/top-6-fundamental-rules-to-master-design/,Udemy,Graphic Design,Mahmoud Abd El-Raouf,,4.4,Gratis,How to create beautifully balanced visually-appealing designsHow to apply the 6 fundamental rulesColor effects on human psychologyThe best & easiest methods to choose beautiful colorsKnow how to create a great design using 6 simple rules
211,Learn Canva & Canva Pro - Easiest Graphic Design Course 2023,https://www.udemy.com/course/learn-canva-canva-pro-easiest-graphic-design-course-2022/,Udemy,Graphic Design,Haider Studio,,4.2,Gratis,Learn the Basics of Canva and Canva ProEasy to Understand TutorialCanva All Features ExplainedEasily Understand all the Features of this Amazing SoftwareGrow your Brand after learning to design in Canva
212,Graphic Design: Unity and Rhythm Master Class,https://www.udemy.com/course/graphic-design-unity-and-rhythm-master-class/,Udemy,Graphic Design,Howard Samuel Schneider,,4.6,Gratis,"Expand your creative potential by developing and applying rhythm to your own art or design work.Discover the unique art and design foundational platform that has traditionally been reserved only for elite private schools and colleges.Be better able to understand what separates great design work from the everyday, and do more of the former and less of the latter.Develop greater creative confidence."
213,A Fun Collage - with 30+ Examples,https://www.udemy.com/course/5-minute-collage/,Udemy,Graphic Design,Mike Merkur,,4.0,Gratis,How to Put Together a Photo CollageHow to use the awesome LOGOMAKR programOrganizing Lots of Screenshots of Famous PeopleWorking with Title and Icon Designs
214,Introduction to Graphic Design,https://www.udemy.com/course/introduction-to-graphics-design/,Udemy,Graphic Design,Ochei Nonso Patrick,,4.1,Gratis,Expository definition of Graphic design and the real purpose of Graphic designRecommended Softwares for Graphic designThe different types of Graphic design you can venture into7 key Principles of Graphic design to bring about fantastic yet effective graphic design works
215,Graphic Design - Passive Income with Online Merchandise,https://www.udemy.com/course/graphic-design-passive-income-with-online-merchandise/,Udemy,Graphic Design,Julianne DiBlasi,,3.7,Gratis,"Make Money Without ClientsSell product 24/7 Without Deposits Or Inventory StorageCreate A Dependable Steady Stream Of Passive IncomeBuild Your Skill Set As A DesignerProfit with No Financial InvestmentSee Your Art On Merchandise Sold Worldwide!Sell shirts, mugs, prints, bags and more- all with your art!"
216,Graphic Design Theory for beginners,https://www.udemy.com/course/graphic-design-bootcamp/,Udemy,Graphic Design,Khalil Ibrahim,,4.4,Gratis,"Creative Advertising Ideas techniques & how to use metaphors for great Ads.Graphic Design & Art movements like Bauhaus Art movement.Visual & Graphic Design Theories like the Gestalt Theory & Principals.Studying famous Advertising Campaigns methods & techniquesGraphic Design & Advertising Composition rules.Advertising Graphic Design Typography rules, classifications & Terminology.Typography common mistakes & Avoiding them.Font Pairings.Graphic Design & Advertising Color Theory."
217,Graphic Design - Passive Income Downloads & Self Publishing,https://www.udemy.com/course/graphic-design-passive-income-downloads-self-publishing/,Udemy,Graphic Design,Julianne DiBlasi,,2.4,Gratis,"HOW & WHAT to sell as Digital DownloadsSelf-Publishing How To's & SecretsFile Types, Publishers, Book Specifics & More!Create Books & Downloads For Immediate Sale with NO Overhead CostsHow to Create Multiple Streams of Passive Income Revenue"
218,Canva Pro Graphic Design Course for Business Professionals,https://www.udemy.com/course/learning-canva-from-scratch/,Udemy,Graphic Design,Mugabi Imran,,4.3,Gratis,"Brand kit (Save Brand Assests like Fonts)Get access to over 60 Million Photos in our designsResize your designs to fit on any platform without re-creating them from scratchElements in Canva - Graphics, logos, an morePublish your designs on any desired Social Media PlatformsMake use of Animations and videos & SlidesDiscover the Templates library in Canva with over 5000+ free already made graphicsWork with Text and TypographyStay organized with Folders ProWorking with Backgrounds and the Powerful Automatic Background Remover tool"
219,The Ultimate Canva Course For Beginners: Graphic Design,https://www.udemy.com/course/the-ultimate-canva-course-for-beginners-graphic-design/,Udemy,Graphic Design,Karin Patya,,4.2,Gratis,"How to start using CanvaBeginner designer on CanvaGraphic DesignCreate social media designs, presentation, invitation and more"
220,Vectr: Beginner's Guide To Graphic Design,https://www.udemy.com/course/vectr-beginners-guide-to-graphic-design/,Udemy,Graphic Design,Vlad Shvets,,3.8,Gratis,"Create a free account with Vectr, free cross-platform vector graphics editing tool. Understand core theoretical graphic design conceptsNavigate Vectr's dashboard and settingsWork confidently with layers and pages in VectrCreate and edit images, text and curved pathsUse and manipulate filters, backgrounds, shadows"
221,Professional Advertising & Graphic Design [Mascot/Logo],https://www.udemy.com/course/professional-mascot-logo-design-in-photoshop/,Udemy,Graphic Design,Dr. Abhishek Kumar,,4.2,Gratis,"How to Create a MascotVector tools in PhotoshopResearch, Concepts & SketchOutline, Brushes & Line WeightsColor Variations in Photoshop"
222,Graphic Design for Entrepreneurs...Who Can't Draw,https://www.udemy.com/course/graphic-design-for-entrepreneurswho-cant-draw/,Udemy,Graphic Design,Steve Cherubino,,4.3,Gratis,to create PROFESSIONAL looking graphics easily without being an artist
223,Introduction to book cover design. Redesigning George Orwell,https://www.udemy.com/course/introduction-to-book-cover-design-redesigning-george-orwell/,Udemy,Graphic Design,"Manuel Pallarés, architect and graphic designer",,3.6,Gratis,DesignCreativityBook cover designKnowledge about the editorial industry
224,Graphic design: Designing 4 Advertisements in a series!,https://www.udemy.com/course/fundamentals-of-an-advertisement/,Udemy,Graphic Design,Andrew Boehm,,3.6,Gratis,"Graphic Design fundamentals, using illustrator and design To learn how to create an Advertisement"
225,Adobe Illustrator-CC Logo & Graphic Design Crash Course,https://www.udemy.com/course/graphicdesign_crashcourse/,Udemy,Graphic Design,Rahsaan Boone,,3.8,Gratis,Logo creationfont creationvector artGraphic design basics
226,Beginners Guide To Graphic Design Without Paid Software,https://www.udemy.com/course/graphic-design-the-easy-way/,Udemy,Graphic Design,Greg Gottfried,,4.3,Gratis,How to easily make designs and modify photos.Learn great tools to use for quick graphic design needs.How to take your content marketing to the next level.How to learn a new skill to add to your resume.How to make creative designs even as a beginner!
227,Climate Change: FinancialRisks and Opportunities,https://www.edx.org/learn/climate-change/imperial-college-business-school-climate-change-financial-risks-and-opportunities,Imperial College Business SchoolImperial College London,Economics & Finance,,Intermediate,,,"Finance, Financial Market, Risk Management, Capital Markets, Financial Services, Investments"
228,Foundations of Finance,https://www.edx.org/learn/finance/university-of-cambridge-foundations-of-finance,University of Cambridge,Economics & Finance,,Introductory,,,"Finance, Corporate Finance, Financial Management, Problem Solving"
229,Intro to Stock Trading,https://www.edx.org/learn/stocks/new-york-institute-of-finance-intro-to-stock-trading,New York Institute of Finance,Economics & Finance,,Introductory,,,"Finance, Equities, Stock Markets, Psychology, Money Management"
230,Financial accounting andcapital markets,https://www.edx.org/learn/financial-accounting/university-of-cambridge-financial-accounting-and-capital-markets,University of Cambridge,Economics & Finance,,Intermediate,,,"Loans, Depreciation, Cash Flows, Financial Modeling, Strategic Decision-Making, Capital Markets, Financial Market, Financial Accounting, Accounting, Share Capital, Financial Statements, Accruals"
231,Financial Market Analysis,https://www.edx.org/learn/finance/the-international-monetary-fund-financial-market-analysis,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Demonstration Skills, Financial Data Analysis, Financial Analysis, Stock Markets, Monetary Policies, Finance, Macroeconomics, Financial Market, Market Analysis, Securities (Finance)"
232,Introduction to FinTech,https://www.edx.org/learn/fintech/university-of-hong-kong-introduction-to-fintech,University of Hong Kong,Economics & Finance,,Introductory,,,"Artificial Intelligence, Blockchain, Finance, Infrastructure, Customer Data Management, Big Data, Swimming Pool Maintenance, Emerging Technologies, Financial Technology (FinTech)"
233,Introducción a la inversiónbursátil,https://www.edx.org/learn/stocks/universitat-politecnica-de-valencia-introduccion-a-la-inversion-bursatil,Universitat Politècnica de València,Economics & Finance,,Introductory,,,"Investments, Stock Markets"
234,Introduction to PersonalFinancial Planning,https://www.edx.org/learn/personal-finance/indiana-university-introduction-to-personal-financial-planning,Indiana University,Economics & Finance,,Introductory,,,"Income Statement, Financial Literacy, Personal Finance, Financial Planning, Budgeting, Balance Sheet, Financial Services, Planning, Money Management"
